"","date","year","pollinator","block","plot","sum.visits","bumblebees","hoverflies","other.flies","ref.id","acmi","anlu","assu","caly","cami","capl","clsi","copa","frca","gatr","glma","grass","juba","plmc","plmr","poan","sili","trma","trwo","pc1","pc2","pc3","pc4"
"578","8-Aug-18",2018,3,19,"B",0,0,0,0,"8-Aug-18_2018_3_19_B",4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576495445163601,2.85666487057978,0.386286133901013,-0.996940791593683
"579","8-Aug-18",2018,3,19,"C",1,0,0,0,"8-Aug-18_2018_3_19_C",24,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816064667043088,2.80963820473057,0.189543461723776,-2.35174788551645
"580","8-Aug-18",2018,3,19,"D",0,0,0,0,"8-Aug-18_2018_3_19_D",1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465847913189623,2.56679478502758,-0.406293383705527,-0.34283129613693
"581","8-Aug-18",2018,3,23,"A",13,0,13,0,"8-Aug-18_2018_3_23_A",NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215012187961683,1.75507116960025,0.187390664213762,1.06051646769536
"582","8-Aug-18",2018,3,23,"B",7,0,7,0,"8-Aug-18_2018_3_23_B",0,0,103,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.554344540371381,3.57296971026049,-1.16186767621943,-0.804578160639353
"583","8-Aug-18",2018,3,23,"C",19,7,12,0,"8-Aug-18_2018_3_23_C",0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417182570748861,3.12491087550799,-0.0673051774884346,-0.0560683794232186
"584","8-Aug-18",2018,3,23,"D",13,10,3,0,"8-Aug-18_2018_3_23_D",0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452081204964951,2.74976391205872,-1.23241464900355,-0.236781756194221
"585","8-Aug-18",2018,3,24,"A",0,0,0,0,"8-Aug-18_2018_3_24_A",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369550383866965,1.85344993012955,0.458798615375691,0.205366166581613
"586","8-Aug-18",2018,3,24,"B",0,0,0,0,"8-Aug-18_2018_3_24_B",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403524745338497,1.86295993291493,0.519276801521909,-0.0212625485380625
"587","8-Aug-18",2018,3,24,"C",4,2,0,2,"8-Aug-18_2018_3_24_C",7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614616559477273,2.69434615335716,0.547636246020372,-1.18770060315258
"588","8-Aug-18",2018,3,24,"D",0,0,0,0,"8-Aug-18_2018_3_24_D",8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590807402612236,2.13916444730212,0.057787479699827,-1.0693471282224
"589","8-Aug-18",2018,3,25,"A",0,0,0,0,"8-Aug-18_2018_3_25_A",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349053249773228,2.08135835134312,0.301335307909425,0.296040042281241
"590","8-Aug-18",2018,3,25,"B",0,0,0,0,"8-Aug-18_2018_3_25_B",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355079457604437,2.39981792867614,-0.550655156098423,0.290855167006361
"591","8-Aug-18",2018,3,25,"C",0,0,0,0,"8-Aug-18_2018_3_25_C",6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666628990642042,3.18664310943512,0.408836292825827,-1.50890918172686
"592","8-Aug-18",2018,3,25,"D",2,2,0,0,"8-Aug-18_2018_3_25_D",3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506366917811132,2.56695585847743,0.384862822907855,-0.599226345403701
